_id,co_mun,no_mun,ano,variavel,inf_categoria,inf_subcategoria,valor
368,2700201,Anadia,2006,Frota,veículos,1.1.3. Caminhão,20
369,2700201,Anadia,2006,Frota,veículos,1.1.4. Caminhão trator,0
370,2700201,Anadia,2006,Frota,veículos,1.1.5. Caminhonete,21
371,2700201,Anadia,2006,Frota,veículos,1.1.6. Camioneta,66
372,2700201,Anadia,2006,Frota,veículos,1.1.7. Chassi plataforma,0
373,2700201,Anadia,2006,Frota,veículos,1.1.8. Ciclomotor,0
374,2700201,Anadia,2006,Frota,veículos,1.1.9. Micro-ônibus,37
375,2700201,Anadia,2007,Frota,veículos,1. Veículo,731
376,2700201,Anadia,2007,Frota,veículos,1.1.1. Automóvel,235
377,2700201,Anadia,2007,Frota,veículos,1.1.10. Motocicleta,278
378,2700201,Anadia,2007,Frota,veículos,1.1.11. Motoneta,51
379,2700201,Anadia,2007,Frota,veículos,1.1.12. Ônibus,18
380,2700201,Anadia,2007,Frota,veículos,1.1.13. Quadriciclo,0
381,2700201,Anadia,2007,Frota,veículos,1.1.14. Reboque,6
382,2700201,Anadia,2007,Frota,veículos,1.1.15. Semi-reboque,0
383,2700201,Anadia,2007,Frota,veículos,1.1.16. Sidecar,0
384,2700201,Anadia,2007,Frota,veículos,1.1.17. Trator de esteira,0
385,2700201,Anadia,2007,Frota,veículos,1.1.18. Trator de rodas,0
386,2700201,Anadia,2007,Frota,veículos,1.1.19. Triciclo,0
387,2700201,Anadia,2007,Frota,veículos,1.1.2. Bonde,0
388,2700201,Anadia,2007,Frota,veículos,1.1.20. Utilitário,0
389,2700201,Anadia,2007,Frota,veículos,1.1.21. Outros,0
390,2700201,Anadia,2007,Frota,veículos,1.1.3. Caminhão,17
391,2700201,Anadia,2007,Frota,veículos,1.1.4. Caminhão trator,0
392,2700201,Anadia,2007,Frota,veículos,1.1.5. Caminhonete,30
393,2700201,Anadia,2007,Frota,veículos,1.1.6. Camioneta,62
394,2700201,Anadia,2007,Frota,veículos,1.1.7. Chassi plataforma,0
395,2700201,Anadia,2007,Frota,veículos,1.1.8. Ciclomotor,0
396,2700201,Anadia,2007,Frota,veículos,1.1.9. Micro-ônibus,34
397,2700201,Anadia,2009,Frota,veículos,1. Veículo,1037
398,2700201,Anadia,2009,Frota,veículos,1.1.1. Automóvel,338
399,2700201,Anadia,2009,Frota,veículos,1.1.10. Motocicleta,399
400,2700201,Anadia,2009,Frota,veículos,1.1.11. Motoneta,79
401,2700201,Anadia,2009,Frota,veículos,1.1.12. Ônibus,23
402,2700201,Anadia,2009,Frota,veículos,1.1.13. Quadriciclo,0
403,2700201,Anadia,2009,Frota,veículos,1.1.14. Reboque,7
404,2700201,Anadia,2009,Frota,veículos,1.1.15. Semi-reboque,2
405,2700201,Anadia,2009,Frota,veículos,1.1.16. Sidecar,0
406,2700201,Anadia,2009,Frota,veículos,1.1.17. Trator de esteira,0
407,2700201,Anadia,2009,Frota,veículos,1.1.18. Trator de rodas,0
408,2700201,Anadia,2009,Frota,veículos,1.1.19. Triciclo,0
409,2700201,Anadia,2009,Frota,veículos,1.1.2. Bonde,0
410,2700201,Anadia,2009,Frota,veículos,1.1.20. Utilitário,0
411,2700201,Anadia,2009,Frota,veículos,1.1.21. Outros,0
412,2700201,Anadia,2009,Frota,veículos,1.1.3. Caminhão,23
413,2700201,Anadia,2009,Frota,veículos,1.1.4. Caminhão trator,0
414,2700201,Anadia,2009,Frota,veículos,1.1.5. Caminhonete,48
415,2700201,Anadia,2009,Frota,veículos,1.1.6. Camioneta,73
416,2700201,Anadia,2009,Frota,veículos,1.1.7. Chassi plataforma,0
417,2700201,Anadia,2009,Frota,veículos,1.1.8. Ciclomotor,0
418,2700201,Anadia,2009,Frota,veículos,1.1.9. Micro-ônibus,45
419,2700201,Anadia,2010,Frota,veículos,1. Veículo,1223
420,2700201,Anadia,2010,Frota,veículos,1.1.1. Automóvel,406
421,2700201,Anadia,2010,Frota,veículos,1.1.10. Motocicleta,466
422,2700201,Anadia,2010,Frota,veículos,1.1.11. Motoneta,93
423,2700201,Anadia,2010,Frota,veículos,1.1.12. Ônibus,31
424,2700201,Anadia,2010,Frota,veículos,1.1.13. Quadriciclo,0
425,2700201,Anadia,2010,Frota,veículos,1.1.14. Reboque,13
426,2700201,Anadia,2010,Frota,veículos,1.1.15. Semi-reboque,2
427,2700201,Anadia,2010,Frota,veículos,1.1.16. Sidecar,0
428,2700201,Anadia,2010,Frota,veículos,1.1.17. Trator de esteira,0
429,2700201,Anadia,2010,Frota,veículos,1.1.18. Trator de rodas,0
430,2700201,Anadia,2010,Frota,veículos,1.1.19. Triciclo,0
431,2700201,Anadia,2010,Frota,veículos,1.1.2. Bonde,0
432,2700201,Anadia,2010,Frota,veículos,1.1.20. Utilitário,0
433,2700201,Anadia,2010,Frota,veículos,1.1.21. Outros,0
434,2700201,Anadia,2010,Frota,veículos,1.1.3. Caminhão,34
435,2700201,Anadia,2010,Frota,veículos,1.1.4. Caminhão trator,0
436,2700201,Anadia,2010,Frota,veículos,1.1.5. Caminhonete,52
437,2700201,Anadia,2010,Frota,veículos,1.1.6. Camioneta,76
438,2700201,Anadia,2010,Frota,veículos,1.1.7. Chassi plataforma,0
439,2700201,Anadia,2010,Frota,veículos,1.1.8. Ciclomotor,0
440,2700201,Anadia,2010,Frota,veículos,1.1.9. Micro-ônibus,50
441,2700201,Anadia,2011,Frota,veículos,1. Veículo,1484
442,2700201,Anadia,2011,Frota,veículos,1.1.1. Automóvel,481
443,2700201,Anadia,2011,Frota,veículos,1.1.10. Motocicleta,595
444,2700201,Anadia,2011,Frota,veículos,1.1.11. Motoneta,118
445,2700201,Anadia,2011,Frota,veículos,1.1.12. Ônibus,31
446,2700201,Anadia,2011,Frota,veículos,1.1.13. Quadriciclo,0
447,2700201,Anadia,2011,Frota,veículos,1.1.14. Reboque,16
448,2700201,Anadia,2011,Frota,veículos,1.1.15. Semi-reboque,3
449,2700201,Anadia,2011,Frota,veículos,1.1.16. Sidecar,0
450,2700201,Anadia,2011,Frota,veículos,1.1.17. Trator de esteira,0
451,2700201,Anadia,2011,Frota,veículos,1.1.18. Trator de rodas,0
452,2700201,Anadia,2011,Frota,veículos,1.1.19. Triciclo,0
453,2700201,Anadia,2011,Frota,veículos,1.1.2. Bonde,0
454,2700201,Anadia,2011,Frota,veículos,1.1.20. Utilitário,0
455,2700201,Anadia,2011,Frota,veículos,1.1.21. Outros,0
456,2700201,Anadia,2011,Frota,veículos,1.1.3. Caminhão,42
457,2700201,Anadia,2011,Frota,veículos,1.1.4. Caminhão trator,0
458,2700201,Anadia,2011,Frota,veículos,1.1.5. Caminhonete,67
459,2700201,Anadia,2011,Frota,veículos,1.1.6. Camioneta,77
460,2700201,Anadia,2011,Frota,veículos,1.1.7. Chassi plataforma,0
461,2700201,Anadia,2011,Frota,veículos,1.1.8. Ciclomotor,0
462,2700201,Anadia,2011,Frota,veículos,1.1.9. Micro-ônibus,54
463,2700201,Anadia,2012,Frota,veículos,1. Veículo,1718
464,2700201,Anadia,2012,Frota,veículos,1.1.1. Automóvel,566
465,2700201,Anadia,2012,Frota,veículos,1.1.10. Motocicleta,698
466,2700201,Anadia,2012,Frota,veículos,1.1.11. Motoneta,130
467,2700201,Anadia,2012,Frota,veículos,1.1.12. Ônibus,35
468,2700201,Anadia,2012,Frota,veículos,1.1.13. Quadriciclo,0
469,2700201,Anadia,2012,Frota,veículos,1.1.14. Reboque,21
470,2700201,Anadia,2012,Frota,veículos,1.1.15. Semi-reboque,6
471,2700201,Anadia,2012,Frota,veículos,1.1.16. Sidecar,0
472,2700201,Anadia,2012,Frota,veículos,1.1.17. Trator de esteira,0
473,2700201,Anadia,2012,Frota,veículos,1.1.18. Trator de rodas,0
474,2700201,Anadia,2012,Frota,veículos,1.1.19. Triciclo,0
475,2700201,Anadia,2012,Frota,veículos,1.1.2. Bonde,0
476,2700201,Anadia,2012,Frota,veículos,1.1.20. Utilitário,1
477,2700201,Anadia,2012,Frota,veículos,1.1.21. Outros,0
478,2700201,Anadia,2012,Frota,veículos,1.1.3. Caminhão,46
479,2700201,Anadia,2012,Frota,veículos,1.1.4. Caminhão trator,0
480,2700201,Anadia,2012,Frota,veículos,1.1.5. Caminhonete,75
481,2700201,Anadia,2012,Frota,veículos,1.1.6. Camioneta,86
482,2700201,Anadia,2012,Frota,veículos,1.1.7. Chassi plataforma,0
483,2700201,Anadia,2012,Frota,veículos,1.1.8. Ciclomotor,0
484,2700201,Anadia,2012,Frota,veículos,1.1.9. Micro-ônibus,54
485,2700201,Anadia,2013,Frota,veículos,1. Veículo,1917
486,2700201,Anadia,2013,Frota,veículos,1.1.1. Automóvel,674
487,2700201,Anadia,2013,Frota,veículos,1.1.10. Motocicleta,760
488,2700201,Anadia,2013,Frota,veículos,1.1.11. Motoneta,147
489,2700201,Anadia,2013,Frota,veículos,1.1.12. Ônibus,40
490,2700201,Anadia,2013,Frota,veículos,1.1.13. Quadriciclo,0
491,2700201,Anadia,2013,Frota,veículos,1.1.14. Reboque,23
492,2700201,Anadia,2013,Frota,veículos,1.1.15. Semi-reboque,7
493,2700201,Anadia,2013,Frota,veículos,1.1.16. Sidecar,0
494,2700201,Anadia,2013,Frota,veículos,1.1.17. Trator de esteira,0
495,2700201,Anadia,2013,Frota,veículos,1.1.18. Trator de rodas,0
496,2700201,Anadia,2013,Frota,veículos,1.1.19. Triciclo,0
497,2700201,Anadia,2013,Frota,veículos,1.1.2. Bonde,0
498,2700201,Anadia,2013,Frota,veículos,1.1.20. Utilitário,2
499,2700201,Anadia,2013,Frota,veículos,1.1.21. Outros,0
500,2700201,Anadia,2013,Frota,veículos,1.1.3. Caminhão,46
501,2700201,Anadia,2013,Frota,veículos,1.1.4. Caminhão trator,0
502,2700201,Anadia,2013,Frota,veículos,1.1.5. Caminhonete,86
503,2700201,Anadia,2013,Frota,veículos,1.1.6. Camioneta,85
504,2700201,Anadia,2013,Frota,veículos,1.1.7. Chassi plataforma,0
505,2700201,Anadia,2013,Frota,veículos,1.1.8. Ciclomotor,0
506,2700201,Anadia,2013,Frota,veículos,1.1.9. Micro-ônibus,47
507,2700201,Anadia,2014,Frota,veículos,1. Veículo,2123
508,2700201,Anadia,2014,Frota,veículos,1.1.1. Automóvel,763
509,2700201,Anadia,2014,Frota,veículos,1.1.10. Motocicleta,841
510,2700201,Anadia,2014,Frota,veículos,1.1.11. Motoneta,159
511,2700201,Anadia,2014,Frota,veículos,1.1.12. Ônibus,39
512,2700201,Anadia,2014,Frota,veículos,1.1.13. Quadriciclo,0
513,2700201,Anadia,2014,Frota,veículos,1.1.14. Reboque,32
514,2700201,Anadia,2014,Frota,veículos,1.1.15. Semi-reboque,9
515,2700201,Anadia,2014,Frota,veículos,1.1.16. Sidecar,0
516,2700201,Anadia,2014,Frota,veículos,1.1.17. Trator de esteira,0
517,2700201,Anadia,2014,Frota,veículos,1.1.18. Trator de rodas,0
518,2700201,Anadia,2014,Frota,veículos,1.1.19. Triciclo,0
519,2700201,Anadia,2014,Frota,veículos,1.1.2. Bonde,0
520,2700201,Anadia,2014,Frota,veículos,1.1.20. Utilitário,1
521,2700201,Anadia,2014,Frota,veículos,1.1.21. Outros,0
522,2700201,Anadia,2014,Frota,veículos,1.1.3. Caminhão,44
523,2700201,Anadia,2014,Frota,veículos,1.1.4. Caminhão trator,0
524,2700201,Anadia,2014,Frota,veículos,1.1.5. Caminhonete,107
525,2700201,Anadia,2014,Frota,veículos,1.1.6. Camioneta,83
526,2700201,Anadia,2014,Frota,veículos,1.1.7. Chassi plataforma,0
527,2700201,Anadia,2014,Frota,veículos,1.1.8. Ciclomotor,0
528,2700201,Anadia,2014,Frota,veículos,1.1.9. Micro-ônibus,45
529,2700201,Anadia,2015,Frota,veículos,1. Veículo,2250
530,2700201,Anadia,2015,Frota,veículos,1.1.1. Automóvel,797
531,2700201,Anadia,2015,Frota,veículos,1.1.10. Motocicleta,913
532,2700201,Anadia,2015,Frota,veículos,1.1.11. Motoneta,172
533,2700201,Anadia,2015,Frota,veículos,1.1.12. Ônibus,40
534,2700201,Anadia,2015,Frota,veículos,1.1.13. Quadriciclo,0
535,2700201,Anadia,2015,Frota,veículos,1.1.14. Reboque,34
536,2700201,Anadia,2015,Frota,veículos,1.1.15. Semi-reboque,9
537,2700201,Anadia,2015,Frota,veículos,1.1.16. Sidecar,0
538,2700201,Anadia,2015,Frota,veículos,1.1.17. Trator de esteira,0
539,2700201,Anadia,2015,Frota,veículos,1.1.18. Trator de rodas,0
540,2700201,Anadia,2015,Frota,veículos,1.1.19. Triciclo,0
541,2700201,Anadia,2015,Frota,veículos,1.1.2. Bonde,0
542,2700201,Anadia,2015,Frota,veículos,1.1.20. Utilitário,3
543,2700201,Anadia,2015,Frota,veículos,1.1.21. Outros,0
544,2700201,Anadia,2015,Frota,veículos,1.1.3. Caminhão,46
545,2700201,Anadia,2015,Frota,veículos,1.1.4. Caminhão trator,0
546,2700201,Anadia,2015,Frota,veículos,1.1.5. Caminhonete,112
547,2700201,Anadia,2015,Frota,veículos,1.1.6. Camioneta,80
548,2700201,Anadia,2015,Frota,veículos,1.1.7. Chassi plataforma,0
549,2700201,Anadia,2015,Frota,veículos,1.1.8. Ciclomotor,0
550,2700201,Anadia,2015,Frota,veículos,1.1.9. Micro-ônibus,44
551,2700201,Anadia,2016,Frota,veículos,1. Veículo,2399
552,2700201,Anadia,2016,Frota,veículos,1.1.1. Automóvel,852
553,2700201,Anadia,2016,Frota,veículos,1.1.10. Motocicleta,999
554,2700201,Anadia,2016,Frota,veículos,1.1.11. Motoneta,183
555,2700201,Anadia,2016,Frota,veículos,1.1.12. Ônibus,38
556,2700201,Anadia,2016,Frota,veículos,1.1.13. Quadriciclo,0
557,2700201,Anadia,2016,Frota,veículos,1.1.14. Reboque,41
558,2700201,Anadia,2016,Frota,veículos,1.1.15. Semi-reboque,9
559,2700201,Anadia,2016,Frota,veículos,1.1.16. Sidecar,0
560,2700201,Anadia,2016,Frota,veículos,1.1.17. Trator de esteira,0
561,2700201,Anadia,2016,Frota,veículos,1.1.18. Trator de rodas,0
562,2700201,Anadia,2016,Frota,veículos,1.1.19. Triciclo,0
563,2700201,Anadia,2016,Frota,veículos,1.1.2. Bonde,0
564,2700201,Anadia,2016,Frota,veículos,1.1.20. Utilitário,1
565,2700201,Anadia,2016,Frota,veículos,1.1.21. Outros,0
566,2700201,Anadia,2016,Frota,veículos,1.1.3. Caminhão,43
567,2700201,Anadia,2016,Frota,veículos,1.1.4. Caminhão trator,1
568,2700201,Anadia,2016,Frota,veículos,1.1.5. Caminhonete,114
569,2700201,Anadia,2016,Frota,veículos,1.1.6. Camioneta,76
570,2700201,Anadia,2016,Frota,veículos,1.1.7. Chassi plataforma,0
571,2700201,Anadia,2016,Frota,veículos,1.1.8. Ciclomotor,0
572,2700201,Anadia,2016,Frota,veículos,1.1.9. Micro-ônibus,42
573,2700201,Anadia,2017,Frota,veículos,1. Veículo,2558
574,2700201,Anadia,2017,Frota,veículos,1.1.1. Automóvel,928
575,2700201,Anadia,2017,Frota,veículos,1.1.10. Motocicleta,1043
576,2700201,Anadia,2017,Frota,veículos,1.1.11. Motoneta,187
577,2700201,Anadia,2017,Frota,veículos,1.1.12. Ônibus,37
578,2700201,Anadia,2017,Frota,veículos,1.1.13. Quadriciclo,0
579,2700201,Anadia,2017,Frota,veículos,1.1.14. Reboque,44
580,2700201,Anadia,2017,Frota,veículos,1.1.15. Semi-reboque,9
581,2700201,Anadia,2017,Frota,veículos,1.1.16. Sidecar,0
582,2700201,Anadia,2017,Frota,veículos,1.1.17. Trator de esteira,0
583,2700201,Anadia,2017,Frota,veículos,1.1.18. Trator de rodas,0
584,2700201,Anadia,2017,Frota,veículos,1.1.19. Triciclo,0
585,2700201,Anadia,2017,Frota,veículos,1.1.2. Bonde,0
586,2700201,Anadia,2017,Frota,veículos,1.1.20. Utilitário,3
587,2700201,Anadia,2017,Frota,veículos,1.1.21. Outros,0
588,2700201,Anadia,2017,Frota,veículos,1.1.3. Caminhão,49
589,2700201,Anadia,2017,Frota,veículos,1.1.4. Caminhão trator,0
590,2700201,Anadia,2017,Frota,veículos,1.1.5. Caminhonete,140
591,2700201,Anadia,2017,Frota,veículos,1.1.6. Camioneta,77
592,2700201,Anadia,2017,Frota,veículos,1.1.7. Chassi plataforma,0
593,2700201,Anadia,2017,Frota,veículos,1.1.8. Ciclomotor,0
594,2700201,Anadia,2017,Frota,veículos,1.1.9. Micro-ônibus,41
595,2700201,Anadia,2018,Frota,veículos,1. Veículo,2670
596,2700201,Anadia,2018,Frota,veículos,1.1.1. Automóvel,984
597,2700201,Anadia,2018,Frota,veículos,1.1.10. Motocicleta,1084
598,2700201,Anadia,2018,Frota,veículos,1.1.11. Motoneta,185
599,2700201,Anadia,2018,Frota,veículos,1.1.12. Ônibus,43
600,2700201,Anadia,2018,Frota,veículos,1.1.13. Quadriciclo,0
601,2700201,Anadia,2018,Frota,veículos,1.1.14. Reboque,45
602,2700201,Anadia,2018,Frota,veículos,1.1.15. Semi-reboque,8
603,2700201,Anadia,2018,Frota,veículos,1.1.16. Sidecar,0
604,2700201,Anadia,2018,Frota,veículos,1.1.17. Trator de esteira,0
605,2700201,Anadia,2018,Frota,veículos,1.1.18. Trator de rodas,0
606,2700201,Anadia,2018,Frota,veículos,1.1.19. Triciclo,0
607,2700201,Anadia,2018,Frota,veículos,1.1.2. Bonde,0
608,2700201,Anadia,2018,Frota,veículos,1.1.20. Utilitário,3
609,2700201,Anadia,2018,Frota,veículos,1.1.21. Outros,0
610,2700201,Anadia,2018,Frota,veículos,1.1.3. Caminhão,46
611,2700201,Anadia,2018,Frota,veículos,1.1.4. Caminhão trator,1
612,2700201,Anadia,2018,Frota,veículos,1.1.5. Caminhonete,145
613,2700201,Anadia,2018,Frota,veículos,1.1.6. Camioneta,86
614,2700201,Anadia,2018,Frota,veículos,1.1.7. Chassi plataforma,0
615,2700201,Anadia,2018,Frota,veículos,1.1.8. Ciclomotor,0
616,2700201,Anadia,2018,Frota,veículos,1.1.9. Micro-ônibus,40
617,2700201,Anadia,2019,Frota,veículos,1. Veículo,2862
618,2700201,Anadia,2019,Frota,veículos,1.1.1. Automóvel,1070
619,2700201,Anadia,2019,Frota,veículos,1.1.10. Motocicleta,1157
620,2700201,Anadia,2019,Frota,veículos,1.1.11. Motoneta,192
621,2700201,Anadia,2019,Frota,veículos,1.1.12. Ônibus,48
622,2700201,Anadia,2019,Frota,veículos,1.1.13. Quadriciclo,0
623,2700201,Anadia,2019,Frota,veículos,1.1.14. Reboque,49
624,2700201,Anadia,2019,Frota,veículos,1.1.15. Semi-reboque,7
625,2700201,Anadia,2019,Frota,veículos,1.1.16. Sidecar,0
626,2700201,Anadia,2019,Frota,veículos,1.1.17. Trator de esteira,0
627,2700201,Anadia,2019,Frota,veículos,1.1.18. Trator de rodas,0
628,2700201,Anadia,2019,Frota,veículos,1.1.19. Triciclo,0
629,2700201,Anadia,2019,Frota,veículos,1.1.2. Bonde,0
630,2700201,Anadia,2019,Frota,veículos,1.1.20. Utilitário,9
631,2700201,Anadia,2019,Frota,veículos,1.1.21. Outros,0
632,2700201,Anadia,2019,Frota,veículos,1.1.3. Caminhão,46
633,2700201,Anadia,2019,Frota,veículos,1.1.4. Caminhão trator,1
634,2700201,Anadia,2019,Frota,veículos,1.1.5. Caminhonete,155
635,2700201,Anadia,2019,Frota,veículos,1.1.6. Camioneta,91
636,2700201,Anadia,2019,Frota,veículos,1.1.7. Chassi plataforma,0
637,2700201,Anadia,2019,Frota,veículos,1.1.8. Ciclomotor,1
638,2700201,Anadia,2019,Frota,veículos,1.1.9. Micro-ônibus,36
639,2700201,Anadia,2020,Frota,veículos,1. Veículo,2999
640,2700201,Anadia,2020,Frota,veículos,1.1.1. Automóvel,1132
641,2700201,Anadia,2020,Frota,veículos,1.1.10. Motocicleta,1203
642,2700201,Anadia,2020,Frota,veículos,1.1.11. Motoneta,191
643,2700201,Anadia,2020,Frota,veículos,1.1.12. Ônibus,49
644,2700201,Anadia,2020,Frota,veículos,1.1.13. Quadriciclo,0
645,2700201,Anadia,2020,Frota,veículos,1.1.14. Reboque,53
646,2700201,Anadia,2020,Frota,veículos,1.1.15. Semi-reboque,9
647,2700201,Anadia,2020,Frota,veículos,1.1.16. Sidecar,0
648,2700201,Anadia,2020,Frota,veículos,1.1.17. Trator de esteira,0
649,2700201,Anadia,2020,Frota,veículos,1.1.18. Trator de rodas,0
650,2700201,Anadia,2020,Frota,veículos,1.1.19. Triciclo,0
651,2700201,Anadia,2020,Frota,veículos,1.1.2. Bonde,0
652,2700201,Anadia,2020,Frota,veículos,1.1.20. Utilitário,9
653,2700201,Anadia,2020,Frota,veículos,1.1.21. Outros,0
654,2700201,Anadia,2020,Frota,veículos,1.1.3. Caminhão,48
655,2700201,Anadia,2020,Frota,veículos,1.1.4. Caminhão trator,1
656,2700201,Anadia,2020,Frota,veículos,1.1.5. Caminhonete,171
657,2700201,Anadia,2020,Frota,veículos,1.1.6. Camioneta,98
658,2700201,Anadia,2020,Frota,veículos,1.1.7. Chassi plataforma,0
659,2700201,Anadia,2020,Frota,veículos,1.1.8. Ciclomotor,1
660,2700201,Anadia,2020,Frota,veículos,1.1.9. Micro-ônibus,34
661,2700201,Anadia,2021,Frota,veículos,1. Veículo,3181
662,2700201,Anadia,2021,Frota,veículos,1.1.1. Automóvel,1190
663,2700201,Anadia,2021,Frota,veículos,1.1.10. Motocicleta,1286
664,2700201,Anadia,2021,Frota,veículos,1.1.11. Motoneta,201
665,2700201,Anadia,2021,Frota,veículos,1.1.12. Ônibus,46
666,2700201,Anadia,2021,Frota,veículos,1.1.13. Quadriciclo,0
667,2700201,Anadia,2021,Frota,veículos,1.1.14. Reboque,62
668,2700201,Anadia,2021,Frota,veículos,1.1.15. Semi-reboque,10
669,2700201,Anadia,2021,Frota,veículos,1.1.16. Sidecar,0
670,2700201,Anadia,2021,Frota,veículos,1.1.17. Trator de esteira,0
671,2700201,Anadia,2021,Frota,veículos,1.1.18. Trator de rodas,0
672,2700201,Anadia,2021,Frota,veículos,1.1.19. Triciclo,0
673,2700201,Anadia,2021,Frota,veículos,1.1.2. Bonde,0
674,2700201,Anadia,2021,Frota,veículos,1.1.20. Utilitário,13
675,2700201,Anadia,2021,Frota,veículos,1.1.21. Outros,0
676,2700201,Anadia,2021,Frota,veículos,1.1.3. Caminhão,61
677,2700201,Anadia,2021,Frota,veículos,1.1.4. Caminhão trator,1
678,2700201,Anadia,2021,Frota,veículos,1.1.5. Caminhonete,176
679,2700201,Anadia,2021,Frota,veículos,1.1.6. Camioneta,97
680,2700201,Anadia,2021,Frota,veículos,1.1.7. Chassi plataforma,0
681,2700201,Anadia,2021,Frota,veículos,1.1.8. Ciclomotor,3
682,2700201,Anadia,2021,Frota,veículos,1.1.9. Micro-ônibus,35
683,2700201,Anadia,2022,Frota,veículos,1. Veículo,3354
684,2700201,Anadia,2022,Frota,veículos,1.1.1. Automóvel,1233
685,2700201,Anadia,2022,Frota,veículos,1.1.10. Motocicleta,1373
686,2700201,Anadia,2022,Frota,veículos,1.1.11. Motoneta,212
687,2700201,Anadia,2022,Frota,veículos,1.1.12. Ônibus,51
688,2700201,Anadia,2022,Frota,veículos,1.1.13. Quadriciclo,0
689,2700201,Anadia,2022,Frota,veículos,1.1.14. Reboque,77
690,2700201,Anadia,2022,Frota,veículos,1.1.15. Semi-reboque,11
691,2700201,Anadia,2022,Frota,veículos,1.1.16. Sidecar,0
692,2700201,Anadia,2022,Frota,veículos,1.1.17. Trator de esteira,0
693,2700201,Anadia,2022,Frota,veículos,1.1.18. Trator de rodas,0
694,2700201,Anadia,2022,Frota,veículos,1.1.19. Triciclo,0
695,2700201,Anadia,2022,Frota,veículos,1.1.2. Bonde,0
696,2700201,Anadia,2022,Frota,veículos,1.1.20. Utilitário,15
697,2700201,Anadia,2022,Frota,veículos,1.1.21. Outros,0
698,2700201,Anadia,2022,Frota,veículos,1.1.3. Caminhão,56
699,2700201,Anadia,2022,Frota,veículos,1.1.4. Caminhão trator,1
