_id,co_mun,no_mun,ano,variavel,produto_tipo,produto_variavel,valor
12782,2703502,Jacuípe,2016.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
12783,2703502,Jacuípe,2016.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
12784,2703502,Jacuípe,2016.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
12785,2703502,Jacuípe,2016.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
12786,2703502,Jacuípe,2016.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
12787,2703502,Jacuípe,2016.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
12788,2703502,Jacuípe,2016.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
12789,2703502,Jacuípe,2016.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),0
12790,2703502,Jacuípe,2016.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,0
12791,2703502,Jacuípe,2016.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),77
12792,2703502,Jacuípe,2016.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,11000
12793,2703502,Jacuípe,2016.0,Aquicultura,Total,Produção da aquicultura,..
12794,2703502,Jacuípe,2016.0,Aquicultura,Total,Valor da produção (Mil Reais),77
12795,2703502,Jacuípe,2016.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
12796,2703502,Jacuípe,2016.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
12797,2703502,Jacuípe,2016.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
12798,2703502,Jacuípe,2016.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
12799,2703502,Jacuípe,2016.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
12800,2703502,Jacuípe,2016.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
12801,2703502,Jacuípe,2017.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
12802,2703502,Jacuípe,2017.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
12803,2703502,Jacuípe,2017.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
12804,2703502,Jacuípe,2017.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
12805,2703502,Jacuípe,2017.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
12806,2703502,Jacuípe,2017.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
12807,2703502,Jacuípe,2017.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
12808,2703502,Jacuípe,2017.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
12809,2703502,Jacuípe,2017.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
12810,2703502,Jacuípe,2017.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
12811,2703502,Jacuípe,2017.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
12812,2703502,Jacuípe,2017.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
12813,2703502,Jacuípe,2017.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
12814,2703502,Jacuípe,2017.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
12815,2703502,Jacuípe,2017.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
12816,2703502,Jacuípe,2017.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
12817,2703502,Jacuípe,2017.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
12818,2703502,Jacuípe,2017.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
12819,2703502,Jacuípe,2017.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
12820,2703502,Jacuípe,2017.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
12821,2703502,Jacuípe,2017.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
12822,2703502,Jacuípe,2017.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
12823,2703502,Jacuípe,2017.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
12824,2703502,Jacuípe,2017.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
12825,2703502,Jacuípe,2017.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
12826,2703502,Jacuípe,2017.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
12827,2703502,Jacuípe,2017.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
12828,2703502,Jacuípe,2017.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
12829,2703502,Jacuípe,2017.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
12830,2703502,Jacuípe,2017.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
12831,2703502,Jacuípe,2017.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
12832,2703502,Jacuípe,2017.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
12833,2703502,Jacuípe,2017.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
12834,2703502,Jacuípe,2017.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
12835,2703502,Jacuípe,2017.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
12836,2703502,Jacuípe,2017.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
12837,2703502,Jacuípe,2017.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
12838,2703502,Jacuípe,2017.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
12839,2703502,Jacuípe,2017.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),0
12840,2703502,Jacuípe,2017.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,0
12841,2703502,Jacuípe,2017.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),90
12842,2703502,Jacuípe,2017.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,10000
12843,2703502,Jacuípe,2017.0,Aquicultura,Total,Produção da aquicultura,..
12844,2703502,Jacuípe,2017.0,Aquicultura,Total,Valor da produção (Mil Reais),90
12845,2703502,Jacuípe,2017.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
12846,2703502,Jacuípe,2017.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
12847,2703502,Jacuípe,2017.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
12848,2703502,Jacuípe,2017.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
12849,2703502,Jacuípe,2017.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
12850,2703502,Jacuípe,2017.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
12851,2703502,Jacuípe,2018.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
12852,2703502,Jacuípe,2018.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
12853,2703502,Jacuípe,2018.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
12854,2703502,Jacuípe,2018.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
12855,2703502,Jacuípe,2018.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
12856,2703502,Jacuípe,2018.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
12857,2703502,Jacuípe,2018.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
12858,2703502,Jacuípe,2018.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
12859,2703502,Jacuípe,2018.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
12860,2703502,Jacuípe,2018.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
12861,2703502,Jacuípe,2018.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
12862,2703502,Jacuípe,2018.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
12863,2703502,Jacuípe,2018.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
12864,2703502,Jacuípe,2018.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
12865,2703502,Jacuípe,2018.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
12866,2703502,Jacuípe,2018.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
12867,2703502,Jacuípe,2018.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
12868,2703502,Jacuípe,2018.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
12869,2703502,Jacuípe,2018.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
12870,2703502,Jacuípe,2018.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
12871,2703502,Jacuípe,2018.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
12872,2703502,Jacuípe,2018.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
12873,2703502,Jacuípe,2018.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
12874,2703502,Jacuípe,2018.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
12875,2703502,Jacuípe,2018.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
12876,2703502,Jacuípe,2018.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
12877,2703502,Jacuípe,2018.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
12878,2703502,Jacuípe,2018.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
12879,2703502,Jacuípe,2018.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
12880,2703502,Jacuípe,2018.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
12881,2703502,Jacuípe,2018.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
12882,2703502,Jacuípe,2018.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
12883,2703502,Jacuípe,2018.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
12884,2703502,Jacuípe,2018.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
12885,2703502,Jacuípe,2018.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
12886,2703502,Jacuípe,2018.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
12887,2703502,Jacuípe,2018.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
12888,2703502,Jacuípe,2018.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
12889,2703502,Jacuípe,2018.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),24
12890,2703502,Jacuípe,2018.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,2000
12891,2703502,Jacuípe,2018.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),90
12892,2703502,Jacuípe,2018.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,10000
12893,2703502,Jacuípe,2018.0,Aquicultura,Total,Produção da aquicultura,..
12894,2703502,Jacuípe,2018.0,Aquicultura,Total,Valor da produção (Mil Reais),114
12895,2703502,Jacuípe,2018.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
12896,2703502,Jacuípe,2018.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
12897,2703502,Jacuípe,2018.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
12898,2703502,Jacuípe,2018.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
12899,2703502,Jacuípe,2018.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
12900,2703502,Jacuípe,2018.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
12901,2703502,Jacuípe,2019.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
12902,2703502,Jacuípe,2019.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
12903,2703502,Jacuípe,2019.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
12904,2703502,Jacuípe,2019.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
12905,2703502,Jacuípe,2019.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
12906,2703502,Jacuípe,2019.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
12907,2703502,Jacuípe,2019.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
12908,2703502,Jacuípe,2019.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
12909,2703502,Jacuípe,2019.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
12910,2703502,Jacuípe,2019.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
12911,2703502,Jacuípe,2019.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
12912,2703502,Jacuípe,2019.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
12913,2703502,Jacuípe,2019.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
12914,2703502,Jacuípe,2019.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
12915,2703502,Jacuípe,2019.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
12916,2703502,Jacuípe,2019.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
12917,2703502,Jacuípe,2019.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
12918,2703502,Jacuípe,2019.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
12919,2703502,Jacuípe,2019.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
12920,2703502,Jacuípe,2019.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
12921,2703502,Jacuípe,2019.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
12922,2703502,Jacuípe,2019.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
12923,2703502,Jacuípe,2019.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
12924,2703502,Jacuípe,2019.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
12925,2703502,Jacuípe,2019.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
12926,2703502,Jacuípe,2019.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
12927,2703502,Jacuípe,2019.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
12928,2703502,Jacuípe,2019.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
12929,2703502,Jacuípe,2019.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
12930,2703502,Jacuípe,2019.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
12931,2703502,Jacuípe,2019.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
12932,2703502,Jacuípe,2019.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
12933,2703502,Jacuípe,2019.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
12934,2703502,Jacuípe,2019.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
12935,2703502,Jacuípe,2019.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
12936,2703502,Jacuípe,2019.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
12937,2703502,Jacuípe,2019.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
12938,2703502,Jacuípe,2019.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
12939,2703502,Jacuípe,2019.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),24
12940,2703502,Jacuípe,2019.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,2000
12941,2703502,Jacuípe,2019.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),90
12942,2703502,Jacuípe,2019.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,10000
12943,2703502,Jacuípe,2019.0,Aquicultura,Total,Produção da aquicultura,..
12944,2703502,Jacuípe,2019.0,Aquicultura,Total,Valor da produção (Mil Reais),114
12945,2703502,Jacuípe,2019.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
12946,2703502,Jacuípe,2019.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
12947,2703502,Jacuípe,2019.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
12948,2703502,Jacuípe,2019.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
12949,2703502,Jacuípe,2019.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
12950,2703502,Jacuípe,2019.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
12951,2703502,Jacuípe,2020.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
12952,2703502,Jacuípe,2020.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
12953,2703502,Jacuípe,2020.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
12954,2703502,Jacuípe,2020.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
12955,2703502,Jacuípe,2020.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
12956,2703502,Jacuípe,2020.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
12957,2703502,Jacuípe,2020.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
12958,2703502,Jacuípe,2020.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
12959,2703502,Jacuípe,2020.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
12960,2703502,Jacuípe,2020.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
12961,2703502,Jacuípe,2020.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
12962,2703502,Jacuípe,2020.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
12963,2703502,Jacuípe,2020.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
12964,2703502,Jacuípe,2020.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
12965,2703502,Jacuípe,2020.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
12966,2703502,Jacuípe,2020.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
12967,2703502,Jacuípe,2020.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
12968,2703502,Jacuípe,2020.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
12969,2703502,Jacuípe,2020.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
12970,2703502,Jacuípe,2020.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
12971,2703502,Jacuípe,2020.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
12972,2703502,Jacuípe,2020.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
12973,2703502,Jacuípe,2020.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
12974,2703502,Jacuípe,2020.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
12975,2703502,Jacuípe,2020.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
12976,2703502,Jacuípe,2020.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
12977,2703502,Jacuípe,2020.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
12978,2703502,Jacuípe,2020.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
12979,2703502,Jacuípe,2020.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
