_id,co_uf,no_uf,ano,variavel,inf_categoria,inf_subcategoria,valor
1179,14.0,Roraima,2012,Frota,veículos,1.1.2. Bonde,0
1180,14.0,Roraima,2012,Frota,veículos,1.1.20. Utilitário,739
1181,14.0,Roraima,2012,Frota,veículos,1.1.21. Outros,5
1182,14.0,Roraima,2012,Frota,veículos,1.1.3. Caminhão,3656
1183,14.0,Roraima,2012,Frota,veículos,1.1.4. Caminhão trator,410
1184,14.0,Roraima,2012,Frota,veículos,1.1.5. Caminhonete,16676
1185,14.0,Roraima,2012,Frota,veículos,1.1.6. Camioneta,3475
1186,14.0,Roraima,2012,Frota,veículos,1.1.7. Chassi plataforma,0
1187,14.0,Roraima,2012,Frota,veículos,1.1.8. Ciclomotor,586
1188,14.0,Roraima,2012,Frota,veículos,1.1.9. Micro-ônibus,506
1189,14.0,Roraima,2013,Frota,veículos,1. Veículo,165339
1190,14.0,Roraima,2013,Frota,veículos,1.1.1. Automóvel,53704
1191,14.0,Roraima,2013,Frota,veículos,1.1.10. Motocicleta,64676
1192,14.0,Roraima,2013,Frota,veículos,1.1.11. Motoneta,15922
1193,14.0,Roraima,2013,Frota,veículos,1.1.12. Ônibus,825
1194,14.0,Roraima,2013,Frota,veículos,1.1.13. Quadriciclo,0
1195,14.0,Roraima,2013,Frota,veículos,1.1.14. Reboque,729
1196,14.0,Roraima,2013,Frota,veículos,1.1.15. Semi-reboque,858
1197,14.0,Roraima,2013,Frota,veículos,1.1.16. Sidecar,4
1198,14.0,Roraima,2013,Frota,veículos,1.1.17. Trator de esteira,0
1199,14.0,Roraima,2013,Frota,veículos,1.1.18. Trator de rodas,2
1200,14.0,Roraima,2013,Frota,veículos,1.1.19. Triciclo,48
1201,14.0,Roraima,2013,Frota,veículos,1.1.2. Bonde,0
1202,14.0,Roraima,2013,Frota,veículos,1.1.20. Utilitário,841
1203,14.0,Roraima,2013,Frota,veículos,1.1.21. Outros,5
1204,14.0,Roraima,2013,Frota,veículos,1.1.3. Caminhão,3881
1205,14.0,Roraima,2013,Frota,veículos,1.1.4. Caminhão trator,461
1206,14.0,Roraima,2013,Frota,veículos,1.1.5. Caminhonete,18319
1207,14.0,Roraima,2013,Frota,veículos,1.1.6. Camioneta,3823
1208,14.0,Roraima,2013,Frota,veículos,1.1.7. Chassi plataforma,0
1209,14.0,Roraima,2013,Frota,veículos,1.1.8. Ciclomotor,678
1210,14.0,Roraima,2013,Frota,veículos,1.1.9. Micro-ônibus,563
1211,14.0,Roraima,2014,Frota,veículos,1. Veículo,178817
1212,14.0,Roraima,2014,Frota,veículos,1.1.1. Automóvel,58451
1213,14.0,Roraima,2014,Frota,veículos,1.1.10. Motocicleta,69088
1214,14.0,Roraima,2014,Frota,veículos,1.1.11. Motoneta,17192
1215,14.0,Roraima,2014,Frota,veículos,1.1.12. Ônibus,901
1216,14.0,Roraima,2014,Frota,veículos,1.1.13. Quadriciclo,0
1217,14.0,Roraima,2014,Frota,veículos,1.1.14. Reboque,859
1218,14.0,Roraima,2014,Frota,veículos,1.1.15. Semi-reboque,931
1219,14.0,Roraima,2014,Frota,veículos,1.1.16. Sidecar,4
1220,14.0,Roraima,2014,Frota,veículos,1.1.17. Trator de esteira,0
1221,14.0,Roraima,2014,Frota,veículos,1.1.18. Trator de rodas,2
1222,14.0,Roraima,2014,Frota,veículos,1.1.19. Triciclo,56
1223,14.0,Roraima,2014,Frota,veículos,1.1.2. Bonde,0
1224,14.0,Roraima,2014,Frota,veículos,1.1.20. Utilitário,960
1225,14.0,Roraima,2014,Frota,veículos,1.1.21. Outros,9
1226,14.0,Roraima,2014,Frota,veículos,1.1.3. Caminhão,4148
1227,14.0,Roraima,2014,Frota,veículos,1.1.4. Caminhão trator,520
1228,14.0,Roraima,2014,Frota,veículos,1.1.5. Caminhonete,20129
1229,14.0,Roraima,2014,Frota,veículos,1.1.6. Camioneta,4187
1230,14.0,Roraima,2014,Frota,veículos,1.1.7. Chassi plataforma,0
1231,14.0,Roraima,2014,Frota,veículos,1.1.8. Ciclomotor,771
1232,14.0,Roraima,2014,Frota,veículos,1.1.9. Micro-ônibus,609
1233,14.0,Roraima,2015,Frota,veículos,1. Veículo,191053
1234,14.0,Roraima,2015,Frota,veículos,1.1.1. Automóvel,63111
1235,14.0,Roraima,2015,Frota,veículos,1.1.10. Motocicleta,72614
1236,14.0,Roraima,2015,Frota,veículos,1.1.11. Motoneta,18349
1237,14.0,Roraima,2015,Frota,veículos,1.1.12. Ônibus,994
1238,14.0,Roraima,2015,Frota,veículos,1.1.13. Quadriciclo,0
1239,14.0,Roraima,2015,Frota,veículos,1.1.14. Reboque,1002
1240,14.0,Roraima,2015,Frota,veículos,1.1.15. Semi-reboque,1047
1241,14.0,Roraima,2015,Frota,veículos,1.1.16. Sidecar,4
1242,14.0,Roraima,2015,Frota,veículos,1.1.17. Trator de esteira,0
1243,14.0,Roraima,2015,Frota,veículos,1.1.18. Trator de rodas,2
1244,14.0,Roraima,2015,Frota,veículos,1.1.19. Triciclo,62
1245,14.0,Roraima,2015,Frota,veículos,1.1.2. Bonde,0
1246,14.0,Roraima,2015,Frota,veículos,1.1.20. Utilitário,1049
1247,14.0,Roraima,2015,Frota,veículos,1.1.21. Outros,9
1248,14.0,Roraima,2015,Frota,veículos,1.1.3. Caminhão,4430
1249,14.0,Roraima,2015,Frota,veículos,1.1.4. Caminhão trator,569
1250,14.0,Roraima,2015,Frota,veículos,1.1.5. Caminhonete,21849
1251,14.0,Roraima,2015,Frota,veículos,1.1.6. Camioneta,4426
1252,14.0,Roraima,2015,Frota,veículos,1.1.7. Chassi plataforma,0
1253,14.0,Roraima,2015,Frota,veículos,1.1.8. Ciclomotor,900
1254,14.0,Roraima,2015,Frota,veículos,1.1.9. Micro-ônibus,636
1255,14.0,Roraima,2016,Frota,veículos,1. Veículo,201081
1256,14.0,Roraima,2016,Frota,veículos,1.1.1. Automóvel,66722
1257,14.0,Roraima,2016,Frota,veículos,1.1.10. Motocicleta,75528
1258,14.0,Roraima,2016,Frota,veículos,1.1.11. Motoneta,19218
1259,14.0,Roraima,2016,Frota,veículos,1.1.12. Ônibus,1020
1260,14.0,Roraima,2016,Frota,veículos,1.1.13. Quadriciclo,0
1261,14.0,Roraima,2016,Frota,veículos,1.1.14. Reboque,1142
1262,14.0,Roraima,2016,Frota,veículos,1.1.15. Semi-reboque,1151
1263,14.0,Roraima,2016,Frota,veículos,1.1.16. Sidecar,4
1264,14.0,Roraima,2016,Frota,veículos,1.1.17. Trator de esteira,0
1265,14.0,Roraima,2016,Frota,veículos,1.1.18. Trator de rodas,2
1266,14.0,Roraima,2016,Frota,veículos,1.1.19. Triciclo,67
1267,14.0,Roraima,2016,Frota,veículos,1.1.2. Bonde,0
1268,14.0,Roraima,2016,Frota,veículos,1.1.20. Utilitário,1126
1269,14.0,Roraima,2016,Frota,veículos,1.1.21. Outros,14
1270,14.0,Roraima,2016,Frota,veículos,1.1.3. Caminhão,4646
1271,14.0,Roraima,2016,Frota,veículos,1.1.4. Caminhão trator,651
1272,14.0,Roraima,2016,Frota,veículos,1.1.5. Caminhonete,23545
1273,14.0,Roraima,2016,Frota,veículos,1.1.6. Camioneta,4635
1274,14.0,Roraima,2016,Frota,veículos,1.1.7. Chassi plataforma,0
1275,14.0,Roraima,2016,Frota,veículos,1.1.8. Ciclomotor,963
1276,14.0,Roraima,2016,Frota,veículos,1.1.9. Micro-ônibus,647
1277,14.0,Roraima,2017,Frota,veículos,1. Veículo,210535
1278,14.0,Roraima,2017,Frota,veículos,1.1.1. Automóvel,70086
1279,14.0,Roraima,2017,Frota,veículos,1.1.10. Motocicleta,77944
1280,14.0,Roraima,2017,Frota,veículos,1.1.11. Motoneta,19825
1281,14.0,Roraima,2017,Frota,veículos,1.1.12. Ônibus,1125
1282,14.0,Roraima,2017,Frota,veículos,1.1.13. Quadriciclo,0
1283,14.0,Roraima,2017,Frota,veículos,1.1.14. Reboque,1279
1284,14.0,Roraima,2017,Frota,veículos,1.1.15. Semi-reboque,1260
1285,14.0,Roraima,2017,Frota,veículos,1.1.16. Sidecar,4
1286,14.0,Roraima,2017,Frota,veículos,1.1.17. Trator de esteira,0
1287,14.0,Roraima,2017,Frota,veículos,1.1.18. Trator de rodas,2
1288,14.0,Roraima,2017,Frota,veículos,1.1.19. Triciclo,66
1289,14.0,Roraima,2017,Frota,veículos,1.1.2. Bonde,0
1290,14.0,Roraima,2017,Frota,veículos,1.1.20. Utilitário,1225
1291,14.0,Roraima,2017,Frota,veículos,1.1.21. Outros,14
1292,14.0,Roraima,2017,Frota,veículos,1.1.3. Caminhão,4884
1293,14.0,Roraima,2017,Frota,veículos,1.1.4. Caminhão trator,731
1294,14.0,Roraima,2017,Frota,veículos,1.1.5. Caminhonete,25538
1295,14.0,Roraima,2017,Frota,veículos,1.1.6. Camioneta,4892
1296,14.0,Roraima,2017,Frota,veículos,1.1.7. Chassi plataforma,0
1297,14.0,Roraima,2017,Frota,veículos,1.1.8. Ciclomotor,977
1298,14.0,Roraima,2017,Frota,veículos,1.1.9. Micro-ônibus,683
1299,14.0,Roraima,2018,Frota,veículos,1. Veículo,219290
1300,14.0,Roraima,2018,Frota,veículos,1.1.1. Automóvel,73728
1301,14.0,Roraima,2018,Frota,veículos,1.1.10. Motocicleta,79940
1302,14.0,Roraima,2018,Frota,veículos,1.1.11. Motoneta,20307
1303,14.0,Roraima,2018,Frota,veículos,1.1.12. Ônibus,1141
1304,14.0,Roraima,2018,Frota,veículos,1.1.13. Quadriciclo,0
1305,14.0,Roraima,2018,Frota,veículos,1.1.14. Reboque,1408
1306,14.0,Roraima,2018,Frota,veículos,1.1.15. Semi-reboque,1316
1307,14.0,Roraima,2018,Frota,veículos,1.1.16. Sidecar,4
1308,14.0,Roraima,2018,Frota,veículos,1.1.17. Trator de esteira,0
1309,14.0,Roraima,2018,Frota,veículos,1.1.18. Trator de rodas,3
1310,14.0,Roraima,2018,Frota,veículos,1.1.19. Triciclo,69
1311,14.0,Roraima,2018,Frota,veículos,1.1.2. Bonde,0
1312,14.0,Roraima,2018,Frota,veículos,1.1.20. Utilitário,1327
1313,14.0,Roraima,2018,Frota,veículos,1.1.21. Outros,14
1314,14.0,Roraima,2018,Frota,veículos,1.1.3. Caminhão,5133
1315,14.0,Roraima,2018,Frota,veículos,1.1.4. Caminhão trator,796
1316,14.0,Roraima,2018,Frota,veículos,1.1.5. Caminhonete,27327
1317,14.0,Roraima,2018,Frota,veículos,1.1.6. Camioneta,5100
1318,14.0,Roraima,2018,Frota,veículos,1.1.7. Chassi plataforma,0
1319,14.0,Roraima,2018,Frota,veículos,1.1.8. Ciclomotor,982
1320,14.0,Roraima,2018,Frota,veículos,1.1.9. Micro-ônibus,695
1321,14.0,Roraima,2019,Frota,veículos,1. Veículo,228983
1322,14.0,Roraima,2019,Frota,veículos,1.1.1. Automóvel,78387
1323,14.0,Roraima,2019,Frota,veículos,1.1.10. Motocicleta,81727
1324,14.0,Roraima,2019,Frota,veículos,1.1.11. Motoneta,20800
1325,14.0,Roraima,2019,Frota,veículos,1.1.12. Ônibus,1217
1326,14.0,Roraima,2019,Frota,veículos,1.1.13. Quadriciclo,0
1327,14.0,Roraima,2019,Frota,veículos,1.1.14. Reboque,1639
1328,14.0,Roraima,2019,Frota,veículos,1.1.15. Semi-reboque,1520
1329,14.0,Roraima,2019,Frota,veículos,1.1.16. Sidecar,4
1330,14.0,Roraima,2019,Frota,veículos,1.1.17. Trator de esteira,0
1331,14.0,Roraima,2019,Frota,veículos,1.1.18. Trator de rodas,4
1332,14.0,Roraima,2019,Frota,veículos,1.1.19. Triciclo,71
1333,14.0,Roraima,2019,Frota,veículos,1.1.2. Bonde,0
1334,14.0,Roraima,2019,Frota,veículos,1.1.20. Utilitário,1411
1335,14.0,Roraima,2019,Frota,veículos,1.1.21. Outros,17
1336,14.0,Roraima,2019,Frota,veículos,1.1.3. Caminhão,5392
1337,14.0,Roraima,2019,Frota,veículos,1.1.4. Caminhão trator,885
1338,14.0,Roraima,2019,Frota,veículos,1.1.5. Caminhonete,28960
1339,14.0,Roraima,2019,Frota,veículos,1.1.6. Camioneta,5240
1340,14.0,Roraima,2019,Frota,veículos,1.1.7. Chassi plataforma,0
1341,14.0,Roraima,2019,Frota,veículos,1.1.8. Ciclomotor,982
1342,14.0,Roraima,2019,Frota,veículos,1.1.9. Micro-ônibus,727
1343,14.0,Roraima,2020,Frota,veículos,1. Veículo,239393
1344,14.0,Roraima,2020,Frota,veículos,1.1.1. Automóvel,82922
1345,14.0,Roraima,2020,Frota,veículos,1.1.10. Motocicleta,83752
1346,14.0,Roraima,2020,Frota,veículos,1.1.11. Motoneta,21403
1347,14.0,Roraima,2020,Frota,veículos,1.1.12. Ônibus,1279
1348,14.0,Roraima,2020,Frota,veículos,1.1.13. Quadriciclo,0
1349,14.0,Roraima,2020,Frota,veículos,1.1.14. Reboque,2069
1350,14.0,Roraima,2020,Frota,veículos,1.1.15. Semi-reboque,1941
1351,14.0,Roraima,2020,Frota,veículos,1.1.16. Sidecar,4
1352,14.0,Roraima,2020,Frota,veículos,1.1.17. Trator de esteira,0
1353,14.0,Roraima,2020,Frota,veículos,1.1.18. Trator de rodas,4
1354,14.0,Roraima,2020,Frota,veículos,1.1.19. Triciclo,73
1355,14.0,Roraima,2020,Frota,veículos,1.1.2. Bonde,0
1356,14.0,Roraima,2020,Frota,veículos,1.1.20. Utilitário,1522
1357,14.0,Roraima,2020,Frota,veículos,1.1.21. Outros,19
1358,14.0,Roraima,2020,Frota,veículos,1.1.3. Caminhão,5592
1359,14.0,Roraima,2020,Frota,veículos,1.1.4. Caminhão trator,1105
1360,14.0,Roraima,2020,Frota,veículos,1.1.5. Caminhonete,30584
1361,14.0,Roraima,2020,Frota,veículos,1.1.6. Camioneta,5397
1362,14.0,Roraima,2020,Frota,veículos,1.1.7. Chassi plataforma,0
1363,14.0,Roraima,2020,Frota,veículos,1.1.8. Ciclomotor,982
1364,14.0,Roraima,2020,Frota,veículos,1.1.9. Micro-ônibus,745
1365,14.0,Roraima,2021,Frota,veículos,1. Veículo,250675
1366,14.0,Roraima,2021,Frota,veículos,1.1.1. Automóvel,86924
1367,14.0,Roraima,2021,Frota,veículos,1.1.10. Motocicleta,86400
1368,14.0,Roraima,2021,Frota,veículos,1.1.11. Motoneta,22311
1369,14.0,Roraima,2021,Frota,veículos,1.1.12. Ônibus,1346
1370,14.0,Roraima,2021,Frota,veículos,1.1.13. Quadriciclo,0
1371,14.0,Roraima,2021,Frota,veículos,1.1.14. Reboque,2399
1372,14.0,Roraima,2021,Frota,veículos,1.1.15. Semi-reboque,2172
1373,14.0,Roraima,2021,Frota,veículos,1.1.16. Sidecar,4
1374,14.0,Roraima,2021,Frota,veículos,1.1.17. Trator de esteira,0
1375,14.0,Roraima,2021,Frota,veículos,1.1.18. Trator de rodas,4
1376,14.0,Roraima,2021,Frota,veículos,1.1.19. Triciclo,77
1377,14.0,Roraima,2021,Frota,veículos,1.1.2. Bonde,0
1378,14.0,Roraima,2021,Frota,veículos,1.1.20. Utilitário,1709
1379,14.0,Roraima,2021,Frota,veículos,1.1.21. Outros,23
1380,14.0,Roraima,2021,Frota,veículos,1.1.3. Caminhão,5843
1381,14.0,Roraima,2021,Frota,veículos,1.1.4. Caminhão trator,1254
1382,14.0,Roraima,2021,Frota,veículos,1.1.5. Caminhonete,32837
1383,14.0,Roraima,2021,Frota,veículos,1.1.6. Camioneta,5632
1384,14.0,Roraima,2021,Frota,veículos,1.1.7. Chassi plataforma,0
1385,14.0,Roraima,2021,Frota,veículos,1.1.8. Ciclomotor,985
1386,14.0,Roraima,2021,Frota,veículos,1.1.9. Micro-ônibus,755
1387,14.0,Roraima,2022,Frota,veículos,1. Veículo,263345
1388,14.0,Roraima,2022,Frota,veículos,1.1.1. Automóvel,91250
1389,14.0,Roraima,2022,Frota,veículos,1.1.10. Motocicleta,89937
1390,14.0,Roraima,2022,Frota,veículos,1.1.11. Motoneta,23542
1391,14.0,Roraima,2022,Frota,veículos,1.1.12. Ônibus,1416
1392,14.0,Roraima,2022,Frota,veículos,1.1.13. Quadriciclo,0
1393,14.0,Roraima,2022,Frota,veículos,1.1.14. Reboque,2638
1394,14.0,Roraima,2022,Frota,veículos,1.1.15. Semi-reboque,2406
1395,14.0,Roraima,2022,Frota,veículos,1.1.16. Sidecar,4
1396,14.0,Roraima,2022,Frota,veículos,1.1.17. Trator de esteira,0
1397,14.0,Roraima,2022,Frota,veículos,1.1.18. Trator de rodas,4
1398,14.0,Roraima,2022,Frota,veículos,1.1.19. Triciclo,83
1399,14.0,Roraima,2022,Frota,veículos,1.1.2. Bonde,0
1400,14.0,Roraima,2022,Frota,veículos,1.1.20. Utilitário,1942
1401,14.0,Roraima,2022,Frota,veículos,1.1.21. Outros,37
1402,14.0,Roraima,2022,Frota,veículos,1.1.3. Caminhão,6116
1403,14.0,Roraima,2022,Frota,veículos,1.1.4. Caminhão trator,1403
1404,14.0,Roraima,2022,Frota,veículos,1.1.5. Caminhonete,34737
1405,14.0,Roraima,2022,Frota,veículos,1.1.6. Camioneta,6070
1406,14.0,Roraima,2022,Frota,veículos,1.1.7. Chassi plataforma,0
1407,14.0,Roraima,2022,Frota,veículos,1.1.8. Ciclomotor,986
1408,14.0,Roraima,2022,Frota,veículos,1.1.9. Micro-ônibus,774
1409,15.0,Pará,2006,Frota,veículos,1. Veículo,548540
1410,15.0,Pará,2006,Frota,veículos,1.1.1. Automóvel,224097
1411,15.0,Pará,2006,Frota,veículos,1.1.10. Motocicleta,167905
1412,15.0,Pará,2006,Frota,veículos,1.1.11. Motoneta,41777
1413,15.0,Pará,2006,Frota,veículos,1.1.12. Ônibus,6936
1414,15.0,Pará,2006,Frota,veículos,1.1.13. Quadriciclo,1
1415,15.0,Pará,2006,Frota,veículos,1.1.14. Reboque,5181
1416,15.0,Pará,2006,Frota,veículos,1.1.15. Semi-reboque,5465
1417,15.0,Pará,2006,Frota,veículos,1.1.16. Sidecar,70
1418,15.0,Pará,2006,Frota,veículos,1.1.17. Trator de esteira,0
1419,15.0,Pará,2006,Frota,veículos,1.1.18. Trator de rodas,18
1420,15.0,Pará,2006,Frota,veículos,1.1.19. Triciclo,29
1421,15.0,Pará,2006,Frota,veículos,1.1.2. Bonde,0
1422,15.0,Pará,2006,Frota,veículos,1.1.20. Utilitário,1339
1423,15.0,Pará,2006,Frota,veículos,1.1.21. Outros,31
1424,15.0,Pará,2006,Frota,veículos,1.1.3. Caminhão,29559
1425,15.0,Pará,2006,Frota,veículos,1.1.4. Caminhão trator,2404
1426,15.0,Pará,2006,Frota,veículos,1.1.5. Caminhonete,29428
1427,15.0,Pará,2006,Frota,veículos,1.1.6. Camioneta,30685
1428,15.0,Pará,2006,Frota,veículos,1.1.7. Chassi plataforma,299
1429,15.0,Pará,2006,Frota,veículos,1.1.8. Ciclomotor,406
1430,15.0,Pará,2006,Frota,veículos,1.1.9. Micro-ônibus,2910
1431,15.0,Pará,2007,Frota,veículos,1. Veículo,635299
1432,15.0,Pará,2007,Frota,veículos,1.1.1. Automóvel,251595
1433,15.0,Pará,2007,Frota,veículos,1.1.10. Motocicleta,204365
1434,15.0,Pará,2007,Frota,veículos,1.1.11. Motoneta,51622
1435,15.0,Pará,2007,Frota,veículos,1.1.12. Ônibus,7637
1436,15.0,Pará,2007,Frota,veículos,1.1.13. Quadriciclo,1
1437,15.0,Pará,2007,Frota,veículos,1.1.14. Reboque,6054
1438,15.0,Pará,2007,Frota,veículos,1.1.15. Semi-reboque,6169
1439,15.0,Pará,2007,Frota,veículos,1.1.16. Sidecar,126
1440,15.0,Pará,2007,Frota,veículos,1.1.17. Trator de esteira,0
1441,15.0,Pará,2007,Frota,veículos,1.1.18. Trator de rodas,22
1442,15.0,Pará,2007,Frota,veículos,1.1.19. Triciclo,31
1443,15.0,Pará,2007,Frota,veículos,1.1.2. Bonde,0
1444,15.0,Pará,2007,Frota,veículos,1.1.20. Utilitário,2228
1445,15.0,Pará,2007,Frota,veículos,1.1.21. Outros,21
1446,15.0,Pará,2007,Frota,veículos,1.1.3. Caminhão,32301
1447,15.0,Pará,2007,Frota,veículos,1.1.4. Caminhão trator,2801
1448,15.0,Pará,2007,Frota,veículos,1.1.5. Caminhonete,40067
1449,15.0,Pará,2007,Frota,veículos,1.1.6. Camioneta,26022
1450,15.0,Pará,2007,Frota,veículos,1.1.7. Chassi plataforma,304
1451,15.0,Pará,2007,Frota,veículos,1.1.8. Ciclomotor,414
1452,15.0,Pará,2007,Frota,veículos,1.1.9. Micro-ônibus,3519
1453,15.0,Pará,2009,Frota,veículos,1. Veículo,848170
1454,15.0,Pará,2009,Frota,veículos,1.1.1. Automóvel,311253
1455,15.0,Pará,2009,Frota,veículos,1.1.10. Motocicleta,306874
1456,15.0,Pará,2009,Frota,veículos,1.1.11. Motoneta,71987
1457,15.0,Pará,2009,Frota,veículos,1.1.12. Ônibus,9245
1458,15.0,Pará,2009,Frota,veículos,1.1.13. Quadriciclo,1
1459,15.0,Pará,2009,Frota,veículos,1.1.14. Reboque,8178
1460,15.0,Pará,2009,Frota,veículos,1.1.15. Semi-reboque,7431
1461,15.0,Pará,2009,Frota,veículos,1.1.16. Sidecar,151
1462,15.0,Pará,2009,Frota,veículos,1.1.17. Trator de esteira,0
1463,15.0,Pará,2009,Frota,veículos,1.1.18. Trator de rodas,26
1464,15.0,Pará,2009,Frota,veículos,1.1.19. Triciclo,147
1465,15.0,Pará,2009,Frota,veículos,1.1.2. Bonde,0
1466,15.0,Pará,2009,Frota,veículos,1.1.20. Utilitário,4439
1467,15.0,Pará,2009,Frota,veículos,1.1.21. Outros,24
1468,15.0,Pará,2009,Frota,veículos,1.1.3. Caminhão,37528
1469,15.0,Pará,2009,Frota,veículos,1.1.4. Caminhão trator,3540
1470,15.0,Pará,2009,Frota,veículos,1.1.5. Caminhonete,60070
1471,15.0,Pará,2009,Frota,veículos,1.1.6. Camioneta,21981
1472,15.0,Pará,2009,Frota,veículos,1.1.7. Chassi plataforma,165
1473,15.0,Pará,2009,Frota,veículos,1.1.8. Ciclomotor,690
1474,15.0,Pará,2009,Frota,veículos,1.1.9. Micro-ônibus,4440
1475,15.0,Pará,2010,Frota,veículos,1. Veículo,969667
1476,15.0,Pará,2010,Frota,veículos,1.1.1. Automóvel,345789
1477,15.0,Pará,2010,Frota,veículos,1.1.10. Motocicleta,364912
1478,15.0,Pará,2010,Frota,veículos,1.1.11. Motoneta,82174
1479,15.0,Pará,2010,Frota,veículos,1.1.12. Ônibus,10306
1480,15.0,Pará,2010,Frota,veículos,1.1.13. Quadriciclo,1
1481,15.0,Pará,2010,Frota,veículos,1.1.14. Reboque,9431
1482,15.0,Pará,2010,Frota,veículos,1.1.15. Semi-reboque,8314
1483,15.0,Pará,2010,Frota,veículos,1.1.16. Sidecar,153
1484,15.0,Pará,2010,Frota,veículos,1.1.17. Trator de esteira,0
1485,15.0,Pará,2010,Frota,veículos,1.1.18. Trator de rodas,30
1486,15.0,Pará,2010,Frota,veículos,1.1.19. Triciclo,279
1487,15.0,Pará,2010,Frota,veículos,1.1.2. Bonde,0
1488,15.0,Pará,2010,Frota,veículos,1.1.20. Utilitário,5443
1489,15.0,Pará,2010,Frota,veículos,1.1.21. Outros,23
1490,15.0,Pará,2010,Frota,veículos,1.1.3. Caminhão,40288
1491,15.0,Pará,2010,Frota,veículos,1.1.4. Caminhão trator,4107
1492,15.0,Pará,2010,Frota,veículos,1.1.5. Caminhonete,69275
1493,15.0,Pará,2010,Frota,veículos,1.1.6. Camioneta,23263
1494,15.0,Pará,2010,Frota,veículos,1.1.7. Chassi plataforma,126
1495,15.0,Pará,2010,Frota,veículos,1.1.8. Ciclomotor,937
1496,15.0,Pará,2010,Frota,veículos,1.1.9. Micro-ônibus,4816
1497,15.0,Pará,2011,Frota,veículos,1. Veículo,1109264
1498,15.0,Pará,2011,Frota,veículos,1.1.1. Automóvel,379045
1499,15.0,Pará,2011,Frota,veículos,1.1.10. Motocicleta,435576
1500,15.0,Pará,2011,Frota,veículos,1.1.11. Motoneta,95070
1501,15.0,Pará,2011,Frota,veículos,1.1.12. Ônibus,11806
1502,15.0,Pará,2011,Frota,veículos,1.1.13. Quadriciclo,1
1503,15.0,Pará,2011,Frota,veículos,1.1.14. Reboque,10990
1504,15.0,Pará,2011,Frota,veículos,1.1.15. Semi-reboque,9244
1505,15.0,Pará,2011,Frota,veículos,1.1.16. Sidecar,155
1506,15.0,Pará,2011,Frota,veículos,1.1.17. Trator de esteira,0
1507,15.0,Pará,2011,Frota,veículos,1.1.18. Trator de rodas,27
1508,15.0,Pará,2011,Frota,veículos,1.1.19. Triciclo,498
1509,15.0,Pará,2011,Frota,veículos,1.1.2. Bonde,0
1510,15.0,Pará,2011,Frota,veículos,1.1.20. Utilitário,6727
1511,15.0,Pará,2011,Frota,veículos,1.1.21. Outros,29
1512,15.0,Pará,2011,Frota,veículos,1.1.3. Caminhão,43471
1513,15.0,Pará,2011,Frota,veículos,1.1.4. Caminhão trator,4650
1514,15.0,Pará,2011,Frota,veículos,1.1.5. Caminhonete,79621
1515,15.0,Pará,2011,Frota,veículos,1.1.6. Camioneta,25582
1516,15.0,Pará,2011,Frota,veículos,1.1.7. Chassi plataforma,112
1517,15.0,Pará,2011,Frota,veículos,1.1.8. Ciclomotor,1416
1518,15.0,Pará,2011,Frota,veículos,1.1.9. Micro-ônibus,5244
1519,15.0,Pará,2012,Frota,veículos,1. Veículo,1265828
1520,15.0,Pará,2012,Frota,veículos,1.1.1. Automóvel,418057
1521,15.0,Pará,2012,Frota,veículos,1.1.10. Motocicleta,511914
1522,15.0,Pará,2012,Frota,veículos,1.1.11. Motoneta,111108
1523,15.0,Pará,2012,Frota,veículos,1.1.12. Ônibus,13274
1524,15.0,Pará,2012,Frota,veículos,1.1.13. Quadriciclo,1
1525,15.0,Pará,2012,Frota,veículos,1.1.14. Reboque,12890
1526,15.0,Pará,2012,Frota,veículos,1.1.15. Semi-reboque,10216
1527,15.0,Pará,2012,Frota,veículos,1.1.16. Sidecar,160
1528,15.0,Pará,2012,Frota,veículos,1.1.17. Trator de esteira,1
1529,15.0,Pará,2012,Frota,veículos,1.1.18. Trator de rodas,38
1530,15.0,Pará,2012,Frota,veículos,1.1.19. Triciclo,721
1531,15.0,Pará,2012,Frota,veículos,1.1.2. Bonde,0
1532,15.0,Pará,2012,Frota,veículos,1.1.20. Utilitário,7988
1533,15.0,Pará,2012,Frota,veículos,1.1.21. Outros,76
1534,15.0,Pará,2012,Frota,veículos,1.1.3. Caminhão,47021
1535,15.0,Pará,2012,Frota,veículos,1.1.4. Caminhão trator,5155
1536,15.0,Pará,2012,Frota,veículos,1.1.5. Caminhonete,90492
1537,15.0,Pará,2012,Frota,veículos,1.1.6. Camioneta,28426
1538,15.0,Pará,2012,Frota,veículos,1.1.7. Chassi plataforma,106
1539,15.0,Pará,2012,Frota,veículos,1.1.8. Ciclomotor,2582
1540,15.0,Pará,2012,Frota,veículos,1.1.9. Micro-ônibus,5602
1541,15.0,Pará,2013,Frota,veículos,1. Veículo,1428355
1542,15.0,Pará,2013,Frota,veículos,1.1.1. Automóvel,455649
