EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,Media,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49705000,1,01/12/2018,,1,1,751,334,579,582,676,754,6,18,1,1,1,,0,623,295,623,295,598,168,648,815,747,938,751,334,731,47,724,331,724,331,694,405,645,603,632,819,632,819,632,819,626,464,610,683,598,168,579,582,613,827,671,462,694,405,744,548,734,413,717,639,727,686,724,331,717,639,720,982,701,13,694,405,691,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/11/2018,,1,1,636,6,558,182,603,647,3,20,1,1,1,,0,632,819,629,639,636,6,601,287,561,22,598,168,623,295,632,819,629,639,623,295,604,413,579,582,591,948,588,847,595,55,588,847,573,437,573,437,567,316,558,182,601,287,616,977,629,639,632,819,623,295,585,753,585,753,613,827,616,977,613,827,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/10/2018,,1,1,687,82,552,124,626,219,10,15,1,1,1,,0,607,545,582,664,595,55,632,819,664,961,674,722,674,722,632,819,677,987,687,82,664,961,652,32,632,819,585,753,552,124,555,15,591,948,604,413,613,827,626,464,629,639,595,55,582,664,613,827,632,819,645,603,645,603,639,199,620,133,648,815,648,815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/09/2018,,1,1,648,815,549,105,610,376,13,18,1,1,1,,0,639,199,616,977,579,582,567,316,601,287,610,683,632,819,636,6,623,295,595,55,604,413,636,6,648,815,642,398,632,819,607,545,567,316,549,105,588,847,601,287,607,545,616,977,620,133,579,582,567,316,604,413,636,6,639,199,639,199,620,133,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/08/2018,,1,1,636,6,555,15,603,149,12,21,1,1,1,,0,591,948,613,827,613,827,610,683,598,168,570,373,564,265,573,437,616,977,623,295,632,819,636,6,613,827,595,55,620,133,623,295,626,464,610,683,601,287,601,287,555,15,579,582,591,948,613,827,613,827,610,683,582,664,564,265,595,55,620,133,632,819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/07/2018,,1,1,639,199,552,124,601,13,15,24,1,1,1,,0,607,545,585,753,564,265,595,55,610,683,623,295,623,295,616,977,591,948,576,506,601,287,616,977,613,827,629,639,639,199,616,977,607,545,623,295,623,295,620,133,610,683,601,287,567,316,552,124,582,664,601,287,595,55,607,545,585,753,573,437,570,373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/06/2018,,1,1,681,259,543,85,609,921,14,5,1,1,1,,0,613,827,591,948,570,373,567,316,543,85,576,506,601,287,616,977,623,295,620,133,598,168,610,683,664,961,681,259,658,484,658,484,623,295,626,464,598,168,607,545,620,133,620,133,626,464,616,977,585,753,561,22,585,753,601,287,610,683,616,977,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/05/2018,,1,1,655,255,531,12,596,638,22,4,1,1,1,,0,543,85,540,84,537,9,531,12,564,265,576,506,552,124,531,12,567,316,595,55,610,683,616,977,620,133,576,506,564,265,601,287,620,133,639,199,626,464,645,603,623,295,655,255,648,815,632,819,639,199,642,398,639,199,585,753,564,265,591,948,613,827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/04/2018,,1,1,555,15,513,365,532,164,1,7,1,1,1,,0,555,15,543,85,543,85,534,102,522,214,519,258,513,365,555,15,552,124,543,85,519,258,519,258,525,177,534,102,534,102,519,258,528,145,525,177,525,177,516,308,516,308,528,145,525,177,534,102,540,84,540,84,525,177,537,9,549,105,543,85,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/03/2018,,1,1,895,541,549,105,638,74,24,31,1,1,1,,0,599,358,599,358,622,315,723,149,773,79,703,259,703,259,656,546,599,358,586,863,648,533,675,51,630,102,599,358,586,863,599,358,604,408,606,944,612,38,614,596,614,596,614,596,822,219,895,541,687,82,595,55,567,316,555,15,564,265,570,373,549,105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/02/2018,,1,1,614,596,564,83,590,521,28,8,1,1,1,,0,581,916,586,863,609,487,586,863,584,386,579,453,574,55,564,83,567,249,567,249,586,863,584,386,576,998,589,347,589,347,596,845,596,845,609,487,612,38,604,408,606,944,604,408,594,338,586,863,589,347,591,839,596,845,614,596,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,
49705000,1,01/01/2018,,1,1,689,288,567,249,584,812,8,11,1,1,1,,0,584,386,586,863,596,845,586,863,591,839,581,916,678,25,689,288,614,596,576,998,567,249,569,676,581,916,572,109,576,998,569,676,569,676,569,676,581,916,574,55,574,55,569,676,567,249,572,109,576,998,572,109,576,998,572,109,576,998,574,55,574,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/12/2017,,1,1,604,408,564,83,579,11,30,16,1,1,1,,0,576,998,579,453,572,109,569,676,576,998,581,916,576,998,572,109,574,55,567,249,576,998,576,998,579,453,574,55,579,453,564,83,572,109,567,249,569,676,574,55,574,55,584,386,579,453,581,916,579,453,581,916,591,839,599,358,599,358,604,408,591,839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/11/2017,,1,1,589,347,545,735,567,694,3,26,3,3,3,,0,581,916,586,863,589,347,586,863,589,347,589,347,589,347,586,863,574,55,564,83,564,83,560,13,560,13,562,418,564,83,557,616,560,13,560,13,557,616,555,225,557,616,560,13,560,13,550,466,550,466,545,735,555,225,550,466,572,109,586,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,
49705000,1,01/10/2017,,1,1,584,386,545,735,562,396,21,26,1,1,1,,0,562,418,567,249,569,676,564,83,569,676,576,998,569,676,569,676,567,249,557,616,567,249,550,466,555,225,557,616,552,842,557,616,560,13,574,55,569,676,572,109,584,386,567,249,555,225,555,225,555,225,545,735,548,97,548,97,548,97,562,418,572,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/09/2017,,1,1,635,33,555,225,595,523,16,28,1,1,1,,0,604,408,591,839,601,88,599,358,619,735,624,903,612,38,604,408,609,487,606,944,606,944,589,347,594,338,594,338,612,38,635,33,624,903,609,487,619,735,589,347,581,916,589,347,584,386,581,916,581,916,572,109,557,616,555,225,555,225,555,225,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/08/2017,,1,1,672,778,591,839,617,237,1,22,3,3,3,,0,672,778,664,628,653,867,645,877,640,589,635,33,624,903,619,735,632,712,632,712,622,315,609,487,606,944,601,88,599,358,594,338,596,845,599,358,604,408,612,38,604,408,591,839,606,944,622,315,617,162,614,596,609,487,606,944,596,845,596,845,596,845,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,,,
49705000,1,01/07/2017,,1,1,1033,257,672,778,827,66,10,20,1,1,1,,0,806,636,910,8,926,952,906,645,968,511,1018,617,1007,731,993,344,1007,731,1033,257,979,1,883,348,838,1,779,107,758,152,714,578,703,259,683,753,675,51,672,778,675,51,689,288,737,594,782,133,857,237,841,194,822,219,788,209,749,294,728,903,700,449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/06/2017,,1,1,800,461,624,903,686,129,25,12,1,1,1,,0,743,428,697,647,680,998,686,517,675,51,680,998,667,337,661,926,648,533,643,229,635,33,624,903,630,102,635,33,632,712,637,956,643,229,664,628,683,753,683,753,697,647,717,427,737,594,767,84,800,461,764,99,734,689,703,259,692,66,711,736,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/05/2017,,1,1,1200,28,708,903,801,83,28,17,1,1,1,,0,740,507,740,507,743,428,764,99,776,89,776,89,755,191,746,357,737,594,726,22,723,149,723,149,720,284,723,149,714,578,714,578,708,903,726,22,749,294,773,79,782,133,785,167,825,36,883,348,913,379,863,714,886,65,1200,28,1135,94,944,114,831,669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/04/2017,,1,1,819,86,717,427,744,478,1,19,1,1,1,,0,819,86,776,89,776,89,743,428,726,22,737,594,740,507,740,507,740,507,734,689,737,594,734,689,737,594,752,238,767,84,749,294,734,689,723,149,717,427,717,427,728,903,740,507,740,507,743,428,740,507,752,238,755,191,740,507,743,428,743,428,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/03/2017,,1,1,947,573,694,853,755,673,30,21,1,1,1,,0,755,191,758,152,749,294,734,689,728,903,731,792,731,792,731,792,746,357,749,294,749,294,758,152,752,238,773,79,749,294,740,507,737,594,734,689,717,427,708,903,694,853,703,259,717,427,731,792,740,507,731,792,731,792,761,122,886,65,947,573,940,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49705000,1,01/02/2017,,1,1,749,294,692,66,715,983,28,20,1,1,1,,0,740,507,726,22,723,149,711,736,711,736,714,578,714,578,711,736,703,259,708,903,711,736,714,578,717,427,717,427,708,903,711,736,711,736,708,903,700,449,692,66,697,647,703,259,711,736,723,149,728,903,726,22,746,357,749,294,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,
49705000,1,01/01/2017,,1,1,1258,134,697,647,773,569,8,23,1,1,1,,0,770,78,770,78,767,84,764,99,758,152,728,903,923,545,1258,134,1036,94,828,51,746,357,728,903,731,792,728,903,731,792,728,903,726,22,714,578,706,77,700,449,700,449,700,449,697,647,700,449,703,259,706,77,706,77,717,427,838,1,870,224,791,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/12/2016,,1,1,785,167,755,191,769,432,10,27,1,1,1,,0,776,89,770,78,773,79,773,79,776,89,764,99,767,84,770,78,770,78,785,167,785,167,785,167,773,79,773,79,773,79,776,89,773,79,776,89,779,107,764,99,764,99,761,122,764,99,764,99,761,122,758,152,755,191,758,152,755,191,761,122,767,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/11/2016,,1,1,889,961,770,78,840,714,13,25,1,1,1,,0,857,237,850,794,847,586,831,669,831,669,838,1,857,237,863,714,860,471,870,224,870,224,886,65,889,961,889,961,876,769,886,65,876,769,880,54,866,965,866,965,857,237,828,51,797,385,782,133,770,78,785,167,776,89,776,89,773,79,776,89,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/10/2016,,1,1,893,281,828,51,859,316,15,25,1,1,1,,0,863,714,860,471,863,714,863,714,860,471,860,471,863,714,854,11,838,1,831,669,838,1,863,714,870,224,876,769,893,281,880,54,880,54,873,492,876,769,870,224,857,237,844,385,841,194,831,669,828,51,844,385,857,237,866,965,866,965,857,237,860,471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/09/2016,,1,1,883,348,819,86,851,221,1,9,1,1,1,,0,883,348,876,769,841,194,854,11,838,1,828,51,838,1,834,835,819,86,828,51,841,194,844,385,847,586,854,11,860,471,860,471,870,224,873,492,880,54,873,492,863,714,847,586,844,385,844,385,850,794,844,385,831,669,850,794,854,11,857,237,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/08/2016,,1,1,860,471,812,844,828,87,20,9,1,1,1,,0,825,36,825,36,831,669,831,669,831,669,825,36,825,36,825,36,812,844,812,844,812,844,812,844,815,961,822,219,825,36,828,51,838,1,838,1,844,385,860,471,854,11,838,1,825,36,819,86,819,86,822,219,831,669,838,1,831,669,825,36,844,385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/07/2016,,1,1,847,586,815,961,832,516,3,13,1,1,1,,0,844,385,844,385,847,586,834,835,831,669,831,669,831,669,828,51,828,51,825,36,828,51,825,36,815,961,822,219,819,86,822,219,828,51,822,219,819,86,834,835,841,194,841,194,844,385,841,194,847,586,831,669,834,835,831,669,834,835,831,669,841,194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/06/2016,,1,1,913,379,803,544,838,609,1,13,1,1,1,,0,913,379,906,645,850,794,847,586,831,669,825,36,825,36,825,36,815,961,806,636,806,636,809,736,803,544,806,636,815,961,822,219,847,586,863,714,857,237,860,471,857,237,844,385,822,219,819,86,831,669,844,385,857,237,844,385,847,586,847,586,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/05/2016,,1,1,920,148,812,844,840,935,25,1,1,1,1,,0,812,844,822,219,828,51,825,36,828,51,834,835,844,385,841,194,847,586,844,385,838,1,854,11,883,348,841,194,825,36,822,219,828,51,822,219,819,86,815,961,819,86,822,219,838,1,916,759,920,148,866,965,838,1,834,835,838,1,841,194,854,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/04/2016,,1,1,860,471,791,26,808,679,6,14,1,1,1,,0,797,385,797,385,803,544,815,961,838,1,860,471,822,219,825,36,819,86,812,844,809,736,794,318,797,385,791,26,797,385,797,385,803,544,812,844,800,461,809,736,806,636,800,461,803,544,797,385,806,636,803,544,809,736,809,736,809,736,806,636,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/03/2016,,1,1,944,114,785,167,857,57,9,29,1,1,1,,0,863,714,863,714,863,714,880,54,906,645,920,148,903,291,923,545,944,114,937,223,930,367,923,545,910,8,899,946,886,65,883,348,886,65,860,471,825,36,815,961,800,461,806,636,812,844,797,385,794,318,788,209,788,209,788,209,785,167,797,385,797,385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/02/2016,,1,1,1089,466,788,209,839,625,1,26,1,1,1,,0,1089,466,889,961,838,1,847,586,841,194,825,36,812,844,819,86,825,36,838,1,847,586,841,194,838,1,847,586,825,36,812,844,806,636,819,86,834,835,834,835,828,51,831,669,831,669,825,36,800,461,788,209,803,544,844,385,860,471,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,
49705000,1,01/01/2016,,1,1,1340,88,815,961,952,523,24,29,1,1,1,,0,883,348,889,961,893,281,896,609,893,281,886,65,886,65,876,769,930,367,1224,697,1187,824,979,1,903,291,873,492,854,11,841,194,850,794,844,385,863,714,876,769,873,492,947,573,1100,958,1340,88,1147,77,954,517,863,714,828,51,815,961,1018,617,1300,819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/12/2015,,1,1,906,645,880,54,897,484,19,7,1,1,1,,0,899,946,896,609,889,961,889,961,889,961,886,65,880,54,889,961,903,291,903,291,896,609,896,609,896,609,896,609,896,609,899,946,903,291,903,291,906,645,906,645,906,645,903,291,896,609,889,961,893,281,899,946,899,946,899,946,899,946,903,291,896,609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/11/2015,,1,1,951,4,889,961,913,821,27,4,1,1,1,,0,920,148,913,379,896,609,889,961,896,609,903,291,903,291,899,946,913,379,903,291,893,281,899,946,906,645,910,8,903,291,910,8,899,946,906,645,913,379,913,379,916,759,923,545,930,367,930,367,947,573,947,573,951,4,947,573,916,759,906,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
49705000,1,01/10/2015,,1,1,1000,52,913,379,936,219,7,20,1,1,1,,0,947,573,937,223,923,545,916,759,920,148,930,367,1000,52,964,999,947,573,937,223,933,79,937,223,923,545,937,223,937,223,930,367,920,148,920,148,916,759,913,379,916,759,923,545,944,114,954,517,947,573,937,223,937,223,940,664,944,114,944,114,937,223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/09/2015,,1,1,944,114,896,609,923,723,17,6,1,1,1,,0,940,664,937,223,926,952,916,759,910,8,896,609,899,946,903,291,910,8,916,759,920,148,933,79,937,223,923,545,920,148,933,79,944,114,940,664,926,952,916,759,910,8,906,645,916,759,923,545,937,223,930,367,926,952,926,952,937,223,940,664,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/08/2015,,1,1,968,511,903,291,936,366,3,22,1,1,1,,0,961,496,964,999,968,511,961,496,954,517,954,517,944,114,944,114,920,148,913,379,923,545,930,367,937,223,940,664,944,114,930,367,930,367,930,367,923,545,923,545,910,8,903,291,903,291,903,291,913,379,930,367,944,114,940,664,964,999,961,496,951,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/07/2015,,1,1,1022,263,916,759,954,647,5,22,1,1,1,,0,975,562,972,32,964,999,986,204,1022,263,1014,979,993,344,989,769,972,32,964,999,951,4,961,496,964,999,940,664,944,114,947,573,944,114,944,114,944,114,930,367,926,952,916,759,926,952,926,952,923,545,940,664,947,573,926,952,944,114,933,79,951,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/06/2015,,1,1,1048,44,913,379,964,226,6,19,1,1,1,,0,1025,919,1036,94,1040,632,1044,334,1044,334,1048,44,1025,919,989,769,972,32,961,496,964,999,968,511,964,999,958,2,923,545,916,759,916,759,920,148,913,379,926,952,920,148,916,759,916,759,923,545,944,114,933,79,930,367,940,664,982,648,954,517,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/05/2015,,1,1,1653,672,1025,919,1212,12,8,31,1,1,1,,0,1112,534,1183,776,1216,435,1258,134,1439,542,1573,409,1638,41,1653,672,1648,573,1529,474,1249,716,1128,1,1124,194,1132,15,1135,94,1132,15,1128,1,1112,534,1097,118,1112,534,1116,411,1120,298,1132,15,1139,874,1100,958,1078,58,1089,466,1081,852,1048,44,1033,257,1025,919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/04/2015,,1,1,1155,705,1062,978,1101,966,19,5,1,1,1,,0,1143,817,1124,194,1112,534,1089,466,1062,978,1074,274,1062,978,1085,654,1093,288,1089,466,1089,466,1104,807,1085,654,1066,734,1112,534,1132,15,1135,94,1128,1,1155,705,1155,705,1089,466,1085,654,1062,978,1070,5,1078,58,1132,15,1135,94,1093,288,1097,118,1108,666,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
49705000,1,01/03/2015,,1,1,1183,776,1120,298,1145,928,21,14,1,1,1,,0,1139,874,1132,15,1135,94,1139,874,1135,94,1163,677,1159,686,1151,733,1159,686,1155,705,1155,705,1147,77,1132,15,1120,298,1120,298,1128,1,1139,874,1139,874,1151,733,1159,686,1183,776,1183,776,1163,677,1155,705,1147,77,1139,874,1135,94,1132,15,1135,94,1135,94,1139,874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,1,01/02/2015,,1,1,1179,737,1055,492,1126,108,23,3,1,1,1,,0,1097,118,1059,23,1055,492,1097,118,1124,194,1139,874,1132,15,1132,15,1124,194,1112,534,1112,534,1104,807,1100,958,1112,534,1120,298,1132,15,1135,94,1135,94,1147,77,1151,733,1155,705,1163,677,1179,737,1163,677,1147,77,1135,94,1128,1,1128,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,
49705000,1,01/01/2015,,1,1,1266,592,1059,23,1124,655,11,27,1,1,1,,0,1132,15,1135,94,1139,874,1139,874,1139,874,1132,15,1132,15,1135,94,1143,817,1179,737,1266,592,1208,212,1143,817,1112,534,1112,534,1108,666,1112,534,1104,807,1097,118,1097,118,1128,1,1132,15,1124,194,1108,666,1100,958,1081,852,1059,23,1070,5,1085,654,1093,288,1104,807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/12/2014,,1,1,1174,935,1136,118,1153,78,4,15,1,1,1,,0,1159,304,1143,812,1151,541,1174,935,1174,935,1159,304,1151,541,1143,812,1151,541,1143,812,1151,541,1151,541,1143,812,1151,541,1136,118,1136,118,1143,812,1143,812,1143,812,1136,118,1143,812,1151,541,1167,102,1167,102,1159,304,1167,102,1174,935,1167,102,1159,304,1151,541,1143,812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/11/2014,,1,1,1206,617,1143,812,1171,66,1,16,1,1,1,,0,1206,617,1190,705,1174,935,1174,935,1182,802,1167,102,1174,935,1190,705,1182,802,1167,102,1167,102,1167,102,1167,102,1174,935,1151,541,1143,812,1159,304,1167,102,1182,802,1167,102,1182,802,1182,802,1182,802,1174,935,1167,102,1159,304,1159,304,1159,304,1151,541,1151,541,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/10/2014,,1,1,1321,981,1159,304,1198,634,19,1,1,1,1,,0,1159,304,1167,102,1167,102,1190,705,1214,625,1214,625,1222,669,1238,863,1214,625,1206,617,1206,617,1198,643,1198,643,1182,802,1206,617,1206,617,1198,643,1247,13,1321,981,1198,643,1190,705,1174,935,1174,935,1182,802,1182,802,1182,802,1182,802,1182,802,1182,802,1167,102,1190,705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/2014,,1,1,1198,643,1136,118,1159,435,7,1,1,1,1,,0,1136,118,1136,118,1136,118,1143,812,1159,304,1174,935,1198,643,1190,705,1190,705,1190,705,1190,705,1198,643,1174,935,1159,304,1143,812,1143,812,1136,118,1136,118,1136,118,1136,118,1143,812,1136,118,1143,812,1143,812,1159,304,1167,102,1167,102,1174,935,1167,102,1167,102,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/08/2014,,1,1,1182,802,1128,459,1148,375,9,1,1,1,1,,0,1128,459,1128,459,1128,459,1136,118,1136,118,1151,541,1167,102,1174,935,1182,802,1182,802,1167,102,1174,935,1174,935,1151,541,1159,304,1151,541,1151,541,1143,812,1143,812,1128,459,1128,459,1136,118,1151,541,1136,118,1136,118,1136,118,1143,812,1143,812,1143,812,1136,118,1143,812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/07/2014,,1,1,1190,705,1128,459,1148,879,18,2,1,1,1,,0,1136,118,1128,459,1128,459,1128,459,1136,118,1128,459,1128,459,1143,812,1151,541,1143,812,1151,541,1143,812,1143,812,1151,541,1174,935,1159,304,1174,935,1190,705,1190,705,1182,802,1159,304,1143,812,1136,118,1143,812,1143,812,1143,812,1143,812,1143,812,1143,812,1151,541,1143,812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/06/2014,,1,1,1167,102,1120,834,1143,335,18,5,1,1,1,,0,1136,118,1136,118,1128,459,1128,459,1120,834,1120,834,1128,459,1143,812,1143,812,1143,812,1151,541,1151,541,1151,541,1151,541,1159,304,1159,304,1159,304,1167,102,1159,304,1143,812,1136,118,1136,118,1143,812,1143,812,1143,812,1143,812,1136,118,1143,812,1143,812,1143,812,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/05/2014,,1,1,1255,199,1143,812,1187,92,2,31,1,1,1,,0,1247,13,1255,199,1255,199,1238,863,1214,625,1198,643,1198,643,1190,705,1198,643,1198,643,1198,643,1206,617,1222,669,1206,617,1190,705,1182,802,1182,802,1182,802,1167,102,1151,541,1159,304,1167,102,1174,935,1167,102,1159,304,1159,304,1151,541,1151,541,1151,541,1151,541,1143,812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/04/2014,,1,1,1330,492,1159,304,1211,532,11,7,1,1,1,,0,1206,617,1190,705,1182,802,1174,935,1182,802,1174,935,1159,304,1167,102,1190,705,1305,69,1330,492,1296,667,1238,863,1214,625,1206,617,1222,669,1214,625,1214,625,1198,643,1198,643,1206,617,1206,617,1198,643,1190,705,1206,617,1198,643,1198,643,1214,625,1222,669,1230,748,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
